#Fotometria tomada de Torres+,2015
#fase   V (mag)
0.06623 12.344
0.34474 12.330
0.34504 12.335
0.34534 12.332
0.34564 12.329
0.34594 12.333
0.34624 12.329
0.34659 12.337
0.34689 12.330
0.34719 12.330
0.34749 12.322
0.34779 12.329
0.34809 12.342
0.62890 12.332
0.62920 12.329
0.62950 12.331
0.62979 12.331
0.63009 12.346
0.63039 12.324
0.63075 12.336
0.63104 12.332
0.63134 12.324
0.63164 12.320
0.63193 12.331
0.63223 12.325
0.63329 12.355
0.63359 12.330
0.63389 12.339
0.63419 12.335
0.63449 12.329
0.63479 12.345
0.61972 12.299
0.62001 12.320
0.62031 12.326
0.62062 12.338
0.62091 12.325
0.62122 12.330
0.46510 12.383
0.46540 12.352
0.46570 12.359
0.46600 12.365
0.46630 12.353
0.46660 12.345
0.46695 12.338
0.46725 12.337
0.46755 12.328
0.46785 12.338
0.46815 12.328
0.46844 12.321
0.46879 12.316
0.46909 12.316
0.46939 12.324
0.46969 12.316
0.47000 12.299
0.47030 12.330
0.47066 12.332
0.47096 12.319
0.47126 12.313
0.47156 12.306
0.47186 12.305
0.47216 12.312
0.47251 12.330
0.47281 12.317
0.47311 12.319
0.47341 12.314
0.47371 12.329
0.47401 12.327
0.16739 12.336
0.16769 12.315
0.16798 12.320
0.16828 12.347
0.16858 12.325
0.16887 12.340
0.16923 12.317
0.16952 12.314
0.16983 12.335
0.17012 12.330
0.17042 12.316
0.17072 12.320
0.17136 12.302
0.17167 12.345
0.17197 12.362
0.17227 12.331
0.17257 12.312
0.17293 12.333
0.17323 12.333
0.17353 12.321
0.17383 12.322
0.17413 12.335
0.17444 12.320
0.17547 12.326
0.17577 12.310
0.17606 12.300
0.17636 12.342
0.17666 12.336
0.17695 12.350
0.30679 12.317
0.30709 12.315
0.30740 12.313
0.30769 12.320
0.30800 12.348
0.30830 12.323
0.30866 12.320
0.30896 12.319
0.30927 12.296
0.30956 12.316
0.30987 12.279
0.31017 12.302
0.31053 12.330
0.31083 12.330
0.31113 12.330
0.31143 12.301
0.31173 12.314
0.31203 12.300
0.31238 12.333
0.31268 12.329
0.31298 12.333
0.31328 12.307
0.31358 12.332
0.31387 12.300
0.31488 12.301
0.31517 12.326
0.31547 12.335
0.31577 12.324
0.31607 12.351
0.31638 12.347
0.31675 12.346
0.31704 12.335
0.31735 12.314
0.31765 12.334
0.31795 12.323
0.31825 12.318
0.45387 12.623
0.45417 12.624
0.45447 12.636
0.45477 12.608
0.45507 12.605
0.45537 12.597
0.45572 12.592
0.45602 12.572
0.45632 12.547
0.45662 12.544
0.45692 12.536
0.45722 12.526
0.45756 12.513
0.45786 12.525
0.45816 12.515
0.45846 12.499
0.45876 12.502
0.45907 12.507
0.45941 12.463
0.45971 12.463
0.46002 12.447
0.46031 12.432
0.46060 12.453
0.46091 12.419
0.01850 12.414
0.01880 12.428
0.01909 12.414
0.01939 12.403
0.01970 12.405
0.02000 12.393
0.02035 12.388
0.02065 12.382
0.02095 12.372
0.02125 12.387
0.02155 12.358
0.02185 12.382
0.02286 12.346
0.02316 12.348
0.02346 12.349
0.02376 12.349
0.02406 12.334
0.02436 12.322
0.02473 12.307
0.02502 12.293
0.02533 12.323
0.02562 12.313
0.02592 12.326
0.02621 12.325
0.02657 12.320
0.02686 12.342
0.02717 12.314
0.02746 12.317
0.02776 12.325
0.02805 12.296
0.02841 12.345
0.02871 12.334
0.02901 12.337
0.02931 12.351
0.02961 12.330
0.02991 12.354
0.42706 12.324
0.42736 12.340
0.42767 12.333
0.42796 12.337
0.42827 12.342
0.42856 12.301
0.42891 12.358
0.42922 12.356
0.42952 12.359
0.42982 12.375
0.43012 12.367
0.43041 12.388
0.43077 12.367
0.43107 12.382
0.43137 12.391
0.43167 12.382
0.43197 12.388
0.43228 12.407
0.43264 12.418
0.43295 12.424
0.43324 12.439
0.43355 12.439
0.43385 12.445
0.43416 12.448
0.43525 12.459
0.43555 12.490
0.43585 12.495
0.43615 12.485
0.43644 12.518
0.43674 12.521
0.43709 12.522
0.43739 12.497
0.43769 12.526
0.43799 12.541
0.43829 12.542
0.43859 12.560
0.43895 12.557
0.43925 12.573
0.43955 12.582
0.43985 12.609
0.44014 12.582
0.44044 12.614
0.44079 12.599
0.44110 12.628
0.44139 12.631
0.44169 12.623
0.44199 12.660
0.44228 12.652
0.71802 12.317
0.71832 12.310
0.71862 12.301
0.71892 12.336
0.71922 12.309
0.71952 12.317
0.71989 12.317
0.72019 12.327
0.72049 12.347
0.72079 12.335
0.72108 12.337
0.72139 12.318
0.84050 12.342
0.84081 12.322
0.84111 12.341
0.84141 12.338
0.84171 12.325
0.84201 12.325
0.84235 12.347
0.84266 12.341
0.84296 12.341
0.84326 12.344
0.84356 12.339
0.84386 12.349
0.69119 12.334
0.69148 12.336
0.69178 12.328
0.69208 12.334
0.69238 12.327
0.69267 12.327
0.04017 12.326
0.04048 12.299
0.04078 12.311
0.04108 12.312
0.04138 12.329
0.04169 12.326
0.04204 12.288
0.04234 12.287
0.04264 12.324
0.04295 12.313
0.04325 12.340
0.04355 12.278
0.04391 12.359
0.04421 12.310
0.04451 12.325
0.04481 12.312
0.04512 12.299
0.04542 12.309
0.17710 12.327
0.17741 12.323
0.17771 12.330
0.17801 12.339
0.17831 12.324
0.17861 12.328
0.17897 12.305
0.17927 12.310
0.17958 12.319
0.17988 12.343
0.18018 12.353
0.18049 12.337
0.18084 12.346
0.18114 12.349
0.18145 12.340
0.18175 12.328
0.18205 12.326
0.18236 12.336
0.18348 12.319
0.18378 12.337
0.18408 12.270
0.18438 12.270
0.18469 12.317
0.18499 12.326
0.18534 12.334
0.18564 12.340
0.18595 12.321
0.18625 12.282
0.18655 12.289
0.18685 12.304
0.18721 12.299
0.18751 12.272
0.18782 12.305
0.18812 12.288
0.18842 12.290
0.18873 12.279
0.84998 12.308
0.85028 12.361
0.85059 12.321
0.85089 12.373
0.85120 12.329
0.85150 12.339
0.85187 12.314
0.85217 12.294
0.85248 12.318
0.85278 12.328
0.85309 12.317
0.85339 12.332
0.85375 12.318
0.85406 12.309
0.85437 12.324
0.85467 12.315
0.85498 12.311
0.85528 12.315
0.85563 12.333
0.85594 12.326
0.85625 12.319
0.85655 12.332
0.85686 12.323
0.85716 12.345
0.85823 12.358
0.85854 12.308
0.85915 12.300
0.85945 12.305
0.85976 12.333
0.10472 12.310
0.10503 12.314
0.10533 12.318
0.10564 12.315
0.10594 12.316
0.10701 12.320
0.10731 12.323
0.10761 12.324
0.10792 12.313
0.10822 12.325
0.10853 12.313
0.10889 12.316
0.10919 12.325
0.10950 12.313
0.10980 12.313
0.11011 12.310
0.11041 12.306
0.45299 12.650
0.45331 12.623
0.45362 12.606
0.45393 12.607
0.45425 12.595
0.45456 12.589
0.45566 12.542
0.45597 12.549
0.45628 12.550
0.45660 12.538
0.45691 12.533
0.45722 12.524
0.45759 12.494
0.45790 12.492
0.45821 12.458
0.45852 12.482
0.45884 12.454
0.45915 12.462
0.45952 12.445
0.45983 12.420
0.46015 12.427
0.46046 12.409
0.46076 12.418
0.46108 12.402
0.46250 12.373
0.46281 12.380
0.46312 12.386
0.46343 12.362
0.46375 12.350
0.46406 12.349
0.47599 12.308
0.47630 12.296
0.47662 12.310
