sma T_flux_e intens intens_err ellipticity ellipticity_err pa pa_err grad grad_error grad_rerror x0 x0_err y0 y0_err ndata nflag niter stop_code
24.65075192297233 35556448.0 10193.425946312953 5.364856950341711 0.21015634516099221 0.0008859417721155517 111.13167047062801 0.13587732712160383 -558.2644637965996 3.306944668916444 0.005923616642956 1123.8106422932906 0.01160045979439788 1059.8846603126233 0.013162006998949136 138 0 10 0
27.115827115269564 38509728.0 8840.085302275296 4.701595938665553 0.21231989954919567 0.0009096156172282118 111.90620680087889 0.13780172429101653 -431.9090570676517 2.6049385413123294 0.006031219995704575 1123.728456116488 0.013100383970790861 1059.8500072489967 0.014876509191058148 151 0 10 0
29.827409826796522 41510424.0 7714.194013956207 4.095825485152617 0.21809178113425146 0.0009147728100447544 112.26342269468036 0.13575891017088215 -336.73917200826565 1.9359405140858645 0.0057490802229517406 1123.6510967911793 0.014566092262612322 1059.8231407907272 0.016544537741773054 166 0 10 0
32.81015080947618 44679844.0 6752.801593518536 3.4369775487261696 0.22460364686395806 0.0008808090326378979 112.35331619839398 0.12691275672141955 -264.73666351837676 1.5262541533809275 0.005765178623530482 1123.68399084688 0.015416684994790111 1059.8198115433643 0.01763047339290539 181 0 10 0
36.091165890423795 48057256.0 5897.371308286171 3.6575326927119503 0.2268028206718563 0.0010611644948360117 112.4703219447547 0.15180179921823575 -211.60858212873185 1.3771171624656802 0.006507851187377232 1123.6834655032771 0.02046953435743172 1059.8140115789631 0.023412465686929756 199 0 10 0
39.700282479466175 51778528.0 5127.787001947001 3.2973938749750413 0.22566618168756555 0.0010810360111412115 112.37280156306703 0.15583582538850116 -170.00740920674392 1.1359605315088042 0.006681829555601171 1123.6965772471294 0.0229902215345703 1059.819402938373 0.026219889773766623 220 0 10 0
43.6703107274128 55705632.0 4428.032116958845 2.667693652072441 0.2201645063933129 0.0009883043455258351 111.9758669856337 0.14557185834651146 -137.59715682025316 0.9445671288345456 0.00686472853555004 1123.7298153962638 0.023052358881674128 1059.774752008954 0.026232608097383276 243 0 10 0
48.03734180015408 59928840.0 3804.450895068008 2.9033178373553827 0.21420402140544575 0.0011977812648808462 112.43003148007828 0.1805655960448975 -113.09278305593715 0.8737918139741452 0.00772632691815495 1123.757805818248 0.030683021575236658 1059.757398030614 0.0347389779663972 268 0 10 0
52.84107598016949 64363504.0 3233.195534146368 2.543954544024165 0.20635818430452404 0.00122270272287017 113.2931827024053 0.19026723527053016 -89.07956518035988 0.714700723719103 0.008023172567940185 1123.8563529242515 0.03440669517780319 1059.7456511019384 0.038637267380166096 296 0 10 0
58.125183578186444 68937048.0 2741.958706336823 2.575119329609926 0.1994936794717874 0.0013877237452906144 113.75269599138308 0.22307439817807834 -72.6965501917871 0.5522970805377827 0.0075972942193366765 1123.9269423836056 0.04298702624490352 1059.7151083820452 0.04789012134668011 328 0 10 0
63.93770193600509 73652832.0 2300.792222331419 1.6786513993243928 0.19215886995332138 0.0010919207060412208 114.78296086569863 0.18118076502768235 -55.25005475605619 0.3455334259770427 0.006253992462137195 1123.9509716352927 0.03713331758694319 1059.7932851129563 0.04098719019885731 362 0 10 0
70.3314721296056 78472096.0 1933.289232958019 1.2850432142593964 0.1856902848883085 0.0010163536590428362 114.63830140747015 0.17394175799601655 -41.603723404754675 0.2531219744536114 0.006084118288909771 1123.9302138788464 0.03794671565520349 1059.9760930191046 0.0417986562164334 400 0 10 0
77.36461934256616 83244896.0 1635.553159049902 1.1375257015223295 0.1831160371346803 0.0010443339215156803 114.78972087355031 0.18121170107467938 -32.64956344953414 0.18845127895280972 0.005771938704298315 1124.0907291747108 0.04291497031616977 1060.0719487719755 0.04710337553002059 440 1 10 0
85.10108127682278 88249528.0 1377.3428862129836 0.9360892258514759 0.17882254237024645 0.001022675940929526 115.24650573957773 0.1812322972033403 -25.059940343544255 0.14601306409190754 0.005826552740757911 1124.2986047665133 0.04618066497841061 1060.0811695085242 0.05051987467892796 485 1 10 0
93.61118940450507 93147640.0 1162.7905353317585 0.8237885485556935 0.17780320980863282 0.0009968334362936509 115.02263885818851 0.18493776085371125 -20.21397732483019 0.13057139555829647 0.006459460870073641 1124.4452115439915 0.0502324502411389 1060.0382074628765 0.055587426679136506 507 28 10 0
102.97230834495558 97880272.0 970.0530115336404 0.8817864469249835 0.17378998915508326 0.0012815189114538895 115.54723611592405 0.25384864935135254 -15.171402612956815 0.11496773509569119 0.007577923942082022 1124.4235064565082 0.07194581430782797 1059.693958759386 0.08029781682153128 518 72 10 0
113.26953917945114 102323184.0 818.5225276746708 0.7509829254547911 0.17866410692995258 0.0012880678290727921 114.80054042480486 0.2519881911975177 -11.503680609162759 0.09289676019233449 0.008075394593130619 1124.3900607696894 0.08031391452521047 1059.2355907733233 0.08964110045677379 580 67 10 0
124.59649309739626 106591792.0 700.3035532427532 0.5979416397504685 0.19363197475739335 0.0013633312554616988 114.53585482077538 0.24224923047385774 -7.786796784176628 0.07722639957403389 0.009917608191723186 1123.8325554327657 0.09341496664612856 1058.6719963452501 0.10424126379080347 653 52 10 0
137.0561424071359 110998000.0 616.259131028626 0.6088240587339692 0.21429499939726426 0.0015536441105038074 114.53585482077538 0.24169242017916007 -6.275389667176132 0.06308601671425537 0.010052924210305415 1123.324243465077 0.11602096511700813 1058.6656695137324 0.12990207853037947 736 28 10 0
150.7617566478495 115816640.0 536.8187581426921 0.5588411573030085 0.2275780130263646 0.0015603233926134957 114.76488292989681 0.2424170835433826 -5.078570945887657 0.05362919984973019 0.010559899708235074 1123.2100190792307 0.1321064107966964 1059.3511322396444 0.15197704587094377 741 92 10 0
165.83793231263445 120566704.0 463.5499104055909 0.6149145067262834 0.23041321405815518 0.002029694926114486 115.59947087773678 0.3215886860764514 -3.9934052924375263 0.047687598821390724 0.011941587524737013 1123.5126940568096 0.1900123461846727 1058.898008106938 0.2299687636447582 740 175 10 0
