#Photometric Data (original 1264 rows)   Sung+2002
#
# available at 
# http://vizier.u-strasbg.fr/viz-bin/VizieR-3?-source=J/AJ/123/290/table1&-c=ngc%202516&-c.u=arcmin&-c.r=2&-c.eq=J2000&-c.geom=r&-out.max=50&-out.form=HTML%20Table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=sexa
#
# Constraints: Prob<0|null
# 1251 lines selected
# 999'filled
#
# SBL   Vmag     B-V     U-B    e_V  e_B-V  e_U-B  Prob  SpType   
#        mag     mag     mag    mag    mag    mag  
# 
 357  16.820   0.840   0.468  0.007  0.038  0.064  99.99          
 358  11.282   0.532   0.115  0.007  0.009  0.007   0.98          
 359  16.285   0.862   0.268  0.005  0.011  0.025  99.99          
 360  11.551   0.464   0.085  0.009  0.010  0.005  99.99          
 361  15.631   0.826   0.339  0.017  0.021  0.023  99.99          
 362  16.067   1.076   0.788  0.007  0.009  0.034  99.99          
 363  15.618   0.770   0.168  0.005  0.015  0.022  99.99          
 364  16.066   0.740   0.090  0.003  0.005  0.016  99.99          
 365  11.369   0.400   0.069  0.017  0.022  0.014   0.99          
 366  14.595   1.104   0.787  0.004  0.004  0.016  99.99          
 367  15.298   0.715   0.127  0.009  0.009  0.014  99.99          
 368  13.074   0.688   0.135  0.000  0.000  0.003  99.99          
 369  16.670   1.037   0.643  0.002  0.011  0.060  99.99          
 370  16.733   0.694  -0.031  0.003  0.010  0.012  99.99          
 371  14.712   1.177   0.958  0.003  0.003  0.021  99.99          
 372  16.057   1.281   1.189  0.002  0.003  0.026  99.99          
 373  16.947   0.683   0.183  0.013  0.017  0.041  99.99          
 374  15.208   0.710   0.123  0.000  0.011  0.017  99.99          
 375  16.980   0.706   0.210  0.009  0.009  0.042  99.99          
 376  12.817   0.702   0.121  0.003  0.004  0.005  99.99          
 377  16.333   1.142   1.047  0.009  0.014  0.070  99.99          
 378  16.487   0.616   0.090  0.007  0.007  0.017  99.99          
 379  15.555   0.868   0.539  0.003  0.008  0.023  99.99          
 380  16.332   1.373  99.999  0.004  0.012 99.999  99.99          
 381  16.060   0.858   0.464  0.002  0.003  0.023  99.99          
 382  16.998   0.777   0.234  0.003  0.010  0.042  99.99          
 383  16.827   1.059   0.952  0.017  0.021  0.096  99.99          
 384  16.304   0.698   0.136  0.002  0.003  0.023  99.99          
 385  14.987   0.631   0.027  0.008  0.009  0.010  99.99          
 386  14.190   0.701   0.196  0.005  0.010  0.011  99.99          
 387  16.797   1.115   0.976  0.000  0.012  0.087  99.99          
 389  13.423   0.760   0.199  0.001  0.001  0.001  99.99          
 390  16.779   0.766   0.202  0.001  0.007  0.036  99.99          
 391  15.504   0.621   0.018  0.011  0.012  0.037  99.99          
 392  14.069   0.486   0.132  0.000  0.002  0.028  99.99          
 393  13.667   0.811   0.293  0.001  0.002  0.006  99.99          
 394  16.926   0.816   0.396  0.004  0.012  0.049  99.99          
 395  15.453   0.834   0.501  0.001  0.003  0.017  99.99          
 396  15.808   0.724   0.139  0.007  0.009  0.016  99.99          
 397  14.060   0.831   0.309  0.000  0.002  0.007  99.99          
 398  15.716   0.733   0.231  0.001  0.007  0.019  99.99          
 399  14.253   0.928   0.551  0.012  0.013  0.011  99.99          
 401  16.861   0.696   0.122  0.004  0.004  0.035  99.99          
 402  15.140   0.830   0.367  0.002  0.003  0.011  99.99          
 403  12.795   0.597   0.115  0.003  0.007  0.008  99.99          
 404  16.686   0.822   0.241  0.003  0.002  0.009  99.99          
 405  13.987   1.008   0.641  0.004  0.007  0.012  99.99          
 406  15.571   1.033   0.732  0.013  0.014  0.024  99.99          
 407  10.874   0.311   0.179  0.012  0.014  0.008   0.94          
 408  16.319   1.088   0.933  0.003  0.010  0.051  99.99          
 409  12.691   1.153   1.011  0.005  0.005  0.006  99.99          
 410  16.127   0.995   0.830  0.015  0.017  0.047  99.99          
 411  14.012   1.027   0.764  0.001  0.001  0.010  99.99          
 412  16.994   0.918   0.453  0.006  0.014  0.063  99.99          
 413  15.325   0.909   0.541  0.002  0.004  0.018  99.99          
 414  13.628   0.561   0.057  0.001  0.001  0.007  99.99          
 415  16.324   0.858   0.429  0.005  0.016  0.033  99.99          
 416  16.666   0.885   0.555  0.015  0.017  0.042  99.99          
 417  15.928   1.029   0.740  0.014  0.015  0.036  99.99          
 418  16.279   0.807   0.354  0.007  0.008  0.032  99.99          
 419  10.238   0.181   0.145  0.009  0.011  0.012   0.99          
 421  15.805   0.666   0.080  0.000  0.006  0.014  99.99          
 422  16.150   0.649   0.114  0.001  0.013  0.023  99.99          
 423  15.779   0.907   0.526  0.006  0.007  0.030  99.99          
 424  13.760   0.814   0.329  0.001  0.003  0.004  99.99          
 425  13.298   0.813   0.371  0.004  0.005  0.002  99.99          
 426  16.876   0.976   0.457  0.001  0.012  0.056  99.99          
 427  16.897   0.798   0.201  0.001  0.001  0.043  99.99          
 428  16.096   0.806   0.266  0.005  0.008  0.025  99.99          
 429  16.931   0.641   0.100  0.005  0.013  0.035  99.99          
 430  14.856   1.155   0.929  0.002  0.003  0.022  99.99          
 431  16.800   0.821   0.280  0.008  0.012  0.037  99.99          
 432  16.415   0.859   0.399  0.010  0.010  0.030  99.99          
 433  16.760   1.125   1.091  0.006  0.014  0.088  99.99          
 434  10.836   0.316   0.190  0.019  0.020  0.010   0.96          
 435  14.154   0.656   0.036  0.005  0.006  0.006  99.99          
 436  16.517   0.782   0.311  0.021  0.021  0.030  99.99          
 437  16.939   1.518  99.999  0.008  0.016 99.999  99.99          
 439  11.602   1.476   1.765  0.005  0.007  0.006  99.99          
 440  11.107   0.374   0.156  0.016  0.019  0.010   0.99          
 441  11.195   0.383   0.125  0.007  0.010  0.009   0.99          
 442  16.973   0.779   0.256  0.023  0.025  0.044  99.99          
 443  16.018   1.282   1.012  0.003  0.005  0.089  99.99          
 444  16.262   1.034   0.756  0.004  0.008  0.044  99.99          
 445  15.314   1.126   1.003  0.013  0.013  0.024  99.99          
 446  15.730   1.111   0.648  0.004  0.004  0.026  99.99          
 447  14.144   0.657   0.077  0.001  0.001  0.005  99.99          
 448  16.931   0.868   0.321  0.009  0.013  0.044  99.99          
 449  12.745   0.666   0.116  0.004  0.004  0.002  99.99          
 450  15.622   1.287   1.143  0.007  0.003  0.017  99.99          
 451  16.821   1.060   0.664  0.002  0.009  0.072  99.99          
 453  13.030   0.691   0.156  0.002  0.006  0.006  99.99          
 454  16.728   0.851   0.360  0.005  0.013  0.034  99.99          
 455  15.739   0.648   0.060  0.006  0.010  0.016  99.99          
 456  16.356   0.856   0.358  0.004  0.004  0.033  99.99          
 457  16.937   1.098   0.837  0.005  0.013  0.084  99.99          
 458  16.999   1.213  99.999  0.005  0.014 99.999  99.99          
 459  16.824   0.847   0.298  0.012  0.021  0.041  99.99          
 460  16.277   1.088   0.864  0.015  0.022  0.058  99.99          
 461  15.399   0.739   0.164  0.004  0.005  0.013  99.99          
 462  16.877   0.866   0.572  0.002  0.006  0.057  99.99          
 463  12.648   0.636   0.113  0.000  0.010  0.010  99.99          
 465  16.751   0.991   0.619  0.001  0.005  0.050  99.99          
 466  13.940   0.651   0.130  0.001  0.001  0.001  99.99          
 467  15.035   0.949   0.693  0.004  0.005  0.013  99.99          
 468  14.233   0.773   0.205  0.003  0.004  0.004  99.99          
 469  16.706   1.222  99.999  0.004  0.012 99.999  99.99          
 470  14.827   0.721   0.199  0.017  0.017  0.010  99.99          
 471  13.790   0.727   0.249  0.012  0.001  0.006  99.99          
 472  12.152   0.425   0.214  0.006  0.008  0.005  99.99          
 473  15.707   0.764   0.191  0.004  0.006  0.017  99.99          
 474  15.843   0.741   0.228  0.004  0.004  0.021  99.99          
 475  11.706   0.507   0.089  0.007  0.008  0.002   0.99          
 476  16.107   0.731   0.212  0.006  0.001  0.012  99.99          
 477  16.126   0.685   0.083  0.008  0.008  0.017  99.99          
 478  16.121   0.966   0.578  0.004  0.004  0.039  99.99          
 479  14.498   0.806   0.273  0.002  0.000  0.021  99.99          
 481  11.346   0.460   0.089  0.007  0.012  0.010   0.99          
 482  13.800   0.603   0.059  0.006  0.006  0.003  99.99          
 483  16.846   0.370   0.157  0.003  0.017  0.034  99.99          
 484  14.724   1.018   0.746  0.006  0.008  0.017  99.99          
 486  16.558   0.714   0.123  0.009  0.012  0.029  99.99          
 487  11.094   0.394   0.166  0.015  0.019  0.013   0.97          
 488  15.030   0.739   0.196  0.002  0.002  0.010  99.99          
 489  16.766   1.134   0.736  0.017  0.021  0.074  99.99          
 490  14.396   0.929   0.629  0.003  0.006  0.013  99.99          
 491  16.093   1.126   0.674  0.005  0.005  0.038  99.99          
 492  16.462   1.394   1.093  0.003  0.012  0.099  99.99          
 493  15.552   0.667   0.103  0.004  0.004  0.015  99.99          
 494  15.764   0.897   0.422  0.001  0.009  0.020  99.99          
 495  16.993   0.990   0.609  0.008  0.014  0.058  99.99          
 496  15.890   0.667   0.111  0.001  0.004  0.016  99.99          
 497  16.569   0.683   0.106  0.000  0.002  0.032  99.99          
 498  15.275   0.850   0.387  0.005  0.005  0.014  99.99          
 499  12.027   0.550   0.071  0.007  0.009  0.006  99.99          
 500  15.260   0.984   0.747  0.010  0.013  0.035  99.99          
 501  16.107   0.745   0.168  0.001  0.007  0.024  99.99          
 502  12.757   0.437   0.253  0.001  0.006  0.005  99.99          
 503  16.589   0.970  99.999  0.060  0.127 99.999  99.99          
 504  13.821   0.828   0.339  0.003  0.005  0.008  99.99          
 505  16.978   0.616   0.018  0.002  0.010  0.037  99.99          
 506  16.688  99.999  99.999  0.064 99.999 99.999  99.99          
 508  16.246   1.343   1.357  0.010  0.014  0.095  99.99          
 509  11.168   0.349   0.087  0.017  0.019  0.009   0.88          
 510  16.685   0.827   0.281  0.009  0.013  0.032  99.99          
 511  15.828   0.586   0.155  0.050  0.051  0.065  99.99          
 512  15.265   0.803   0.279  0.004  0.009  0.016  99.99          
 513  14.285   0.672   0.021  0.000  0.002  0.015  99.99          
 515  16.395   0.997   0.523  0.006  0.010  0.045  99.99          
 516  16.455   1.086   0.884  0.024  0.027  0.069  99.99          
 517  14.587   0.683   0.177  0.004  0.004  0.010  99.99          
 518  15.762   0.723   0.176  0.000  0.000  0.016  99.99          
 519  16.794   0.910   0.438  0.000  0.011  0.056  99.99          
 521  14.543   0.869   0.361  0.006  0.006  0.010  99.99          
 522  14.862   0.858   0.413  0.000  0.001  0.013  99.99          
 523  15.927   0.741   0.108  0.001  0.002  0.019  99.99          
 525  15.342   0.753   0.186  0.007  0.006  0.015  99.99          
 526  16.656   0.882   0.367  0.004  0.010  0.038  99.99          
 527  13.186   1.401   1.624  0.001  0.001  0.007  99.99          
 528  15.264   0.921   0.520  0.016  0.017  0.017  99.99          
 529  16.920   1.447  99.999  0.016  0.021 99.999  99.99          
 530  16.888   0.734   0.230  0.020  0.022  0.053  99.99          
 531  14.353   0.924   0.521  0.001  0.007  0.016  99.99          
 532  16.723   0.722   0.070  0.001  0.007  0.051  99.99          
 533  13.104   0.741   0.208  0.004  0.002  0.011  99.99          
 534  16.131   0.784   0.297  0.003  0.002  0.028  99.99          
 535  15.440   0.715   0.179  0.012  0.012  0.016  99.99          
 536  12.218   0.722   0.221  0.014  0.021  0.021  99.99          
 537  16.551   0.687   0.063  0.004  0.008  0.031  99.99          
 538  12.991   0.803   0.605  0.016  0.040  0.101  99.99          
 539  12.843   1.774   2.160  0.001  0.001  0.017  99.99          
 540  15.551   0.719   0.214  0.002  0.004  0.012  99.99          
 541  16.858   0.706   0.051  0.008  0.013  0.031  99.99          
 542  13.787   0.819   0.349  0.002  0.001  0.000  99.99          
 543  14.759   1.020   0.766  0.002  0.009  0.017  99.99          
 544  16.678   0.821   0.307  0.013  0.016  0.037  99.99          
 545  16.869   0.996   0.562  0.010  0.017  0.057  99.99          
 546  14.015   1.078   0.706  0.005  0.006  0.012  99.99          
 547  15.663   1.159   1.050  0.006  0.006  0.034  99.99          
 548  16.103   1.332   1.147  0.000  0.003  0.063  99.99          
 549  13.976   0.872   0.427  0.002  0.003  0.012  99.99          
 550  15.629   0.939   0.600  0.002  0.014  0.027  99.99          
 551  12.869   0.709   0.128  0.001  0.004  0.006  99.99          
 552  14.364   1.488   1.649  0.002  0.008  0.055  99.99          
 553  12.622   0.604   0.084  0.002  0.003  0.002  99.99          
 554  15.790   0.705   0.201  0.006  0.007  0.013  99.99          
 555  13.038   0.971   0.527  0.002  0.003  0.005  99.99          
 556  16.987   0.945   0.666  0.016  0.020  0.072  99.99          
 557  12.639   1.144   0.972  0.002  0.008  0.009  99.99          
 558  16.469   0.745   0.152  0.005  0.008  0.021  99.99          
 559  13.763   1.124   1.018  0.020  0.026  0.022  99.99          
 560  13.019   1.068   0.969  0.005  0.006  0.003  99.99          
 561  14.456   0.948   0.579  0.000  0.001  0.010  99.99          
 562  12.702   0.649   0.112  0.001  0.002  0.006  99.99          
 563  14.768   0.713   0.180  0.002  0.002  0.011  99.99          
 566  13.439   0.609   0.057  0.000  0.003  0.003  99.99          
 567  14.369   0.909   0.471  0.001  0.001  0.009  99.99          
 568  16.853   0.701   0.076  0.003  0.005  0.033  99.99          
 569  15.219   1.204   1.023  0.002  0.003  0.024  99.99          
 571  13.479   0.595   0.055  0.003  0.003  0.002  99.99          
 572  16.131   1.156   1.011  0.005  0.007  0.082  99.99          
 573  14.913   1.045   0.765  0.015  0.016  0.021  99.99          
 574  16.039   0.705   0.162  0.053  0.079  0.065  99.99          
 575  12.674   0.665   0.116  0.005  0.006  0.006  99.99          
 576  15.970   0.674   0.105  0.002  0.004  0.006  99.99          
 577  16.927   1.218   1.143  0.019  0.024  0.124  99.99          
 578  12.955   1.413   1.580  0.008  0.009  0.011  99.99          
 579  14.856   1.107   0.904  0.006  0.010  0.019  99.99          
 580  15.966   0.693   0.180  0.003  0.005  0.019  99.99          
 581  15.124   1.132   1.041  0.001  0.001  0.030  99.99          
 582  15.957   0.711   0.255  0.002  0.006  0.017  99.99          
 583  15.741   1.399   1.171  0.009  0.014  0.070  99.99          
 584  16.708   0.851   0.490  0.003  0.016  0.057  99.99          
 585  15.881   0.776   0.365  0.002  0.006  0.021  99.99          
 586  14.587   0.988   0.652  0.004  0.008  0.015  99.99          
 587  16.684   0.764   0.223  0.006  0.015  0.041  99.99          
 588  16.721   0.904   0.269  0.003  0.018  0.042  99.99          
 589  16.331   1.371   1.248  0.000  0.013  0.068  99.99          
 590  14.000   0.609   0.078  0.014  0.025  0.026  99.99          
 591  16.384   0.969   0.646  0.003  0.012  0.043  99.99          
 592  11.062   0.362   0.119  0.013  0.016  0.009   0.99          
 593  14.111   0.629   0.120  0.002  0.007  0.007  99.99          
 595  15.626   1.351   1.335  0.003  0.010  0.048  99.99          
 596  11.953   0.538   0.067  0.006  0.008  0.011  99.99          
 597  15.829   0.745   0.192  0.006  0.007  0.017  99.99          
 598  15.943   0.853   0.337  0.004  0.007  0.026  99.99          
 599  16.207   0.854   0.321  0.011  0.011  0.024  99.99          
 600  12.049   0.602   0.103  0.012  0.008  0.003  99.99          
 601  15.882   0.667   0.037  0.004  0.013  0.019  99.99          
 603  14.994   0.628   0.051  0.004  0.004  0.009  99.99          
 604  14.720   1.105   0.914  0.000  0.001  0.019  99.99          
 605  11.224   0.484   0.014  0.012  0.012  0.004  99.99          
 606  16.703   1.086   0.979  0.012  0.017  0.085  99.99          
 607  12.664   1.071   0.758  0.014  0.014  0.002  99.99          
 608  13.077   0.680   0.142  0.000  0.004  0.008  99.99          
 609  15.424   1.161   1.038  0.002  0.005  0.030  99.99          
 610  16.942   0.760   0.159  0.002  0.011  0.041  99.99          
 611  16.326   0.815   0.326  0.004  0.008  0.032  99.99          
 612  15.429   0.705   0.160  0.002  0.002  0.013  99.99          
 613  14.459   0.638   0.128  0.004  0.006  0.010  99.99          
 614  14.064   0.964   0.572  0.001  0.005  0.017  99.99          
 615  12.688   0.634   0.117  0.000  0.004  0.005  99.99          
 616  11.940   0.536   0.069  0.009  0.010  0.004  99.99          
 617  15.829   0.791   0.401  0.009  0.011  0.023  99.99          
 618  14.426   1.363   1.134  0.008  0.016  0.025  99.99          
 619  14.515   0.439   0.201  0.004  0.005  0.008  99.99          
 620  15.244   0.715   0.114  0.008  0.008  0.011  99.99          
 621  13.312   1.225   1.074  0.006  0.007  0.013  99.99          
 622  15.113   0.848   0.370  0.000  0.009  0.016  99.99          
 623  14.111   0.942   0.532  0.007  0.009  0.013  99.99          
 624  16.082   0.864   0.358  0.002  0.011  0.034  99.99          
 625  14.608   0.697   0.119  0.002  0.002  0.008  99.99          
 626  16.847   0.875   0.354  0.005  0.013  0.049  99.99          
 627  13.541   0.766   0.367  0.001  0.001  0.005  99.99          
 628  16.803   0.810   0.260  0.005  0.023  0.046  99.99          
 629  16.125   1.304   1.252  0.004  0.008  0.086  99.99          
 630  15.083   0.395   0.135  0.022  0.004  0.009  99.99          
 631  14.696   0.485   0.101  0.004  0.008  0.012  99.99          
 632  10.694   0.345   0.168  0.001  0.011  0.001   0.79          
 633  14.988   1.065   0.837  0.040  0.005  0.019  99.99          
 634  15.645   0.749   0.168  0.003  0.003  0.016  99.99          
 635  13.762   1.131   0.981  0.010  0.010  0.011  99.99          
 636  12.279   0.536   0.064  0.023  0.008  0.000  99.99          
 637  16.521   0.741   0.141  0.006  0.011  0.029  99.99          
 638  15.224   0.804   0.417  0.001  0.006  0.017  99.99          
 639  14.452   0.736   0.211  0.015  0.002  0.007  99.99          
 640  16.068   0.729   0.210  0.007  0.007  0.021  99.99          
 641  14.238   0.782   0.351  0.017  0.011  0.024  99.99          
 642  15.132   0.672   0.170  0.007  0.013  0.018  99.99          
 643  15.632   1.202   1.164  0.001  0.002  0.031  99.99          
 644  15.625   1.196   1.191  0.002  0.012  0.048  99.99          
 645  16.477   0.572   0.075  0.028  0.062  0.090  99.99          
 646  14.489   0.532   0.035  0.033  0.011  0.031  99.99          
 647  15.528   0.806   0.353  0.014  0.004  0.041  99.99          
 648  16.647   0.734   0.223  0.012  0.015  0.037  99.99          
 650  16.079   0.793   0.357  0.037  0.006  0.023  99.99          
 651  15.162   1.101   0.907  0.010  0.008  0.003  99.99          
 652  12.026   0.554   0.067  0.051  0.019  0.001  99.99          
 653  15.739   0.816   0.441  0.017  0.004  0.003  99.99          
 654  15.080   0.698   0.198  0.008  0.015  0.004  99.99          
 655  16.640   0.709   0.157  0.020  0.021  0.032  99.99          
 656  16.297   0.745   0.125  0.011  0.007  0.016  99.99          
 657  13.951   0.846   0.367  0.023  0.005  0.012  99.99          
 658  14.060   0.627   0.004  0.016  0.008  0.000  99.99          
 659  16.246   1.022   0.740  0.019  0.048  0.055  99.99          
 660  16.974   0.892   0.498  0.005  0.012  0.071  99.99          
 661  16.209   0.784   0.258  0.031  0.005  0.012  99.99          
 662  12.481   1.130   0.939  0.000  0.003  0.006  99.99          
 663  16.441   0.880   0.187  0.040  0.006  0.032  99.99          
 664  16.223   0.614  -0.011  0.024  0.003  0.027  99.99          
 665  15.719   0.687   0.191  0.002  0.003  0.014  99.99          
 666  11.956   0.500   0.059  0.023  0.005  0.012  99.99          
 667  14.289   0.914   0.654  0.029  0.005  0.018  99.99          
 668  16.589   0.716   0.083  0.046  0.025  0.022  99.99          
 669  15.606   0.754   0.181  0.003  0.005  0.016  99.99          
 670  13.497   0.901   0.493  0.004  0.009  0.008  99.99          
 671  12.208   1.169   1.210  0.029  0.008  0.025  99.99          
 672  16.308   0.756   0.225  0.007  0.010  0.029  99.99          
 673  16.803   0.746   0.181  0.024  0.010  0.019  99.99          
 675  14.686   0.977   0.659  0.016  0.007  0.018  99.99          
 676  16.533   1.508   1.398  0.017  0.003  0.113  99.99          
 677  13.951   1.048   0.701  0.002  0.003  0.010  99.99          
 678  15.262   0.789   0.319  0.002  0.003  0.012  99.99          
 679  16.936   0.731   0.088  0.011  0.014  0.037  99.99          
 681  15.685   1.113   0.903  0.001  0.006  0.042  99.99          
 682  10.098   0.120   0.131  0.020  0.013  0.009   0.99          
 683  16.905  99.999  99.999  0.030 99.999 99.999  99.99          
 684  16.838   0.786   0.376  0.012  0.015  0.045  99.99          
 685  16.974   0.996   0.759  0.009  0.014  0.001  99.99          
 686  16.475   0.898   0.454  0.010  0.004  0.045  99.99          
 687  16.149   0.653   0.046  0.002  0.002  0.023  99.99          
 688  16.637   0.717   0.093  0.017  0.001  0.023  99.99          
 689  16.803   1.205  99.999  0.008  0.003 99.999  99.99          
 690  16.502   0.961   0.443  0.006  0.012  0.035  99.99          
 691  16.331   0.926   0.600  0.001  0.008  0.038  99.99          
 692  14.007   0.735   0.219  0.030  0.006  0.012  99.99          
 693  15.259   1.116   0.904  0.018  0.004  0.031  99.99          
 694  14.036   0.854   0.411  0.001  0.001  0.008  99.99          
 695  15.139   0.713   0.175  0.001  0.009  0.016  99.99          
 696  13.896   1.415   1.209  0.012  0.001  0.015  99.99          
 697  15.858   1.257   1.210  0.024  0.002  0.013  99.99          
 698  15.753   1.019   0.548  0.023  0.004  0.007  99.99          
 699  16.198   0.667   0.072  0.007  0.020  0.027  99.99          
 700  11.476   0.530   0.045  0.012  0.006  0.004   0.99          
 701  15.083   0.953   0.728  0.005  0.002  0.013  99.99          
 702  13.291   0.695   0.114  0.002  0.005  0.004  99.99          
 703  16.441   0.929   0.206  0.023  0.002  0.001  99.99          
 704  14.271   0.705   0.134  0.001  0.003  0.008  99.99          
 705  16.218   0.666   0.120  0.006  0.006  0.024  99.99          
 706  15.286   1.113   0.944  0.007  0.005  0.029  99.99          
 707  14.775   0.875   0.528  0.001  0.001  0.014  99.99          
 708  14.283   0.607   0.071  0.021  0.002  0.009  99.99          
 709  12.326   0.581   0.048  0.011  0.001  0.006  99.99          
 710  16.982   0.811   0.108  0.020  0.023  0.049  99.99          
 711  10.969   0.335   0.150  0.041  0.007  0.003   0.99          
 712  15.477   1.200   1.163  0.016  0.002  0.058  99.99          
 713  14.275   1.416   1.497  0.007  0.007  0.022  99.99          
 714  12.924   0.658   0.122  0.004  0.002  0.004  99.99          
 715  14.892   0.816  -0.266  0.133  0.180  0.121  99.99          
 716  13.934   0.667   0.119  0.037  0.028  0.032  99.99          
 717  14.768   0.594   0.065  0.002  0.008  0.011  99.99          
 718  15.201   1.023   0.673  0.015  0.001  0.012  99.99          
 719  16.089   0.660   0.074  0.006  0.009  0.018  99.99          
 720  14.728   1.144   0.940  0.007  0.007  0.020  99.99          
 721  13.160   1.325   1.269  0.007  0.011  0.012  99.99          
 722  16.129   0.650   0.096  0.010  0.017  0.022  99.99          
 723  16.991   1.221  99.999  0.013  0.019 99.999  99.99          
 724  14.640   0.949   0.529  0.012  0.003  0.016  99.99          
 725  16.176   0.731   0.047  0.003  0.018  0.052  99.99          
 726  16.015   0.958   0.689  0.009  0.018  0.039  99.99          
 727  12.347   0.567   0.042  0.003  0.001  0.007  99.99          
 728  14.835   1.036   0.769  0.018  0.006  0.021  99.99          
 729  14.239   0.953   0.509  0.003  0.023  0.027  99.99          
 730  16.681   0.746   0.197  0.025  0.002  0.040  99.99          
 731  13.160   0.702   0.163  0.009  0.013  0.009  99.99          
 732  16.012   0.258   0.184  0.031  0.013  0.001  99.99          
 734  16.737   0.816   0.331  0.013  0.018  0.036  99.99          
 735  13.963   0.945   0.622  0.001  0.006  0.012  99.99          
 736  16.291   1.099   1.000  0.034  0.003  0.086  99.99          
 737  15.916   0.786   0.331  0.025  0.005  0.011  99.99          
 738  16.798   0.740   0.263  0.012  0.015  0.040  99.99          
 739  14.982   0.641   0.072  0.007  0.007  0.009  99.99          
 741  16.296   0.886   0.435  0.010  0.013  0.031  99.99          
 742  15.528   0.606   0.083  0.003  0.003  0.012  99.99          
 743  14.903   1.038   0.781  0.018  0.001  0.014  99.99          
 744  16.370   0.897   0.352  0.018  0.003  0.020  99.99          
 745  16.588  99.999  99.999  0.047 99.999 99.999  99.99          
 746  15.967   0.605   0.066  0.030  0.032  0.019  99.99          
 747  16.983   0.881   0.406  0.015  0.003  0.011  99.99          
 748  15.859   1.246   1.080  0.037  0.037  0.056  99.99          
 749  15.617   0.762   0.194  0.002  0.005  0.016  99.99          
 750  16.764   0.723   0.110  0.008  0.036  0.050  99.99          
 751  16.181   0.820   0.330  0.013  0.015  0.028  99.99          
 752  14.246   0.635   0.139  0.005  0.008  0.009  99.99          
 754  15.616   0.999   0.711  0.006  0.006  0.023  99.99          
 755  16.531   0.950   0.595  0.020  0.005  0.042  99.99          
 756  16.565   1.234   1.160  0.021  0.006  0.037  99.99          
 757  14.369   0.970   0.737  0.006  0.006  0.010  99.99          
 758  13.932   1.114   0.896  0.019  0.003  0.007  99.99          
 759  16.786   1.386  99.999  0.003  0.015 99.999  99.99          
 760  15.784   0.907   0.501  0.001  0.011  0.028  99.99          
 761  15.245   0.632   0.132  0.016  0.009  0.023  99.99          
 762  16.716   0.973   0.680  0.006  0.006  0.006  99.99          
 764  16.215   1.410   1.292  0.006  0.005  0.041  99.99          
 765  13.703   0.596   0.051  0.001  0.003  0.009  99.99          
 766  16.914   0.978   0.616  0.012  0.006  0.072  99.99          
 767  11.692   0.482   0.055  0.009  0.001  0.004  99.99          
 769  14.021   1.014   0.742  0.003  0.001  0.010  99.99          
 771  15.850   0.739   0.194  0.011  0.003  0.013  99.99          
 773  12.901   0.815   0.432  0.008  0.001  0.003  99.99          
 774  16.652   0.717   0.206  0.039  0.040  0.027  99.99          
 775  15.306   1.043   0.744  0.009  0.011  0.024  99.99          
 776  16.882   1.019   0.796  0.015  0.003  0.009  99.99          
 777  15.417   0.812   0.134  0.025  0.401  0.401  99.99          
 778  13.020   0.877   0.411  0.003  0.002  0.014  99.99          
 779  14.792   0.987   0.636  0.003  0.003  0.017  99.99          
 780  16.736   0.774   0.260  0.014  0.018  0.030  99.99          
 781  16.920   0.680   0.106  0.007  0.002  0.004  99.99          
 782  14.667   0.675   0.155  0.014  0.005  0.009  99.99          
 783  13.487   0.746   0.241  0.002  0.000  0.005  99.99          
 784  16.642   0.954   0.490  0.014  0.006  0.002  99.99          
 785  16.398   0.991   0.663  0.002  0.008  0.046  99.99          
 787  14.586   0.949   0.500  0.021  0.003  0.012  99.99          
 788  16.269   1.324   1.263  0.001  0.010  0.087  99.99          
 789  16.779   0.599   0.045  0.008  0.011  0.034  99.99          
 790  16.848   1.039   0.631  0.005  0.010  0.022  99.99          
 791  16.122   1.196   1.131  0.001  0.001  0.011  99.99          
 792  16.744   1.397  99.999  0.007  0.015 99.999  99.99          
 793  15.819   0.781   0.205  0.007  0.005  0.006  99.99          
 794  12.841   0.682   0.122  0.011  0.000  0.008  99.99          
 796  15.899   0.764   0.251  0.004  0.005  0.020  99.99          
 797  16.059   0.818   0.350  0.001  0.003  0.001  99.99          
 798  16.652   0.728   0.241  0.013  0.015  0.033  99.99          
 799  15.984   0.775   0.224  0.011  0.000  0.017  99.99          
 800  16.749   0.752   0.253  0.003  0.009  0.029  99.99          
 802  16.207   0.950   0.582  0.000  0.001  0.031  99.99          
 804  13.108   0.699   0.161  0.004  0.005  0.001  99.99          
 805  16.372   0.733   0.154  0.002  0.002  0.021  99.99          
 806  15.620   1.441   1.083  0.010  0.010  0.043  99.99          
 807  13.334   0.723   0.182  0.020  0.003  0.003  99.99          
 808  14.183   1.033   0.879  0.008  0.010  0.015  99.99          
 809  16.424   0.803   0.211  0.007  0.013  0.029  99.99          
 810  16.418   0.791   0.214  0.001  0.009  0.029  99.99          
 811  12.586   0.567   0.075  0.105  0.041  0.060   0.98          
 812  12.383   0.613   0.110  0.113  0.025  0.078   0.98          
 813  16.647   0.742   0.110  0.004  0.010  0.029  99.99          
 814  15.332   0.788   0.310  0.026  0.006  0.002  99.99          
 815  13.401   0.733   0.198  0.005  0.006  0.009  99.99          
